Id,Id2,Geography,Total,Male,Myoung,Mmid,Mold,Female,Fyoung,Fmid,Fold,Young,Mid,Old
1500000US131210105103,131210105103,"Block Group 3, Census Tract 105.10, Fulton County, Georgia",9378,4344,1544,1475,78,5034,1761,1636,327,3305,3111,405
1500000US131210105104,131210105104,"Block Group 4, Census Tract 105.10, Fulton County, Georgia",2152,826,281,353,43,1326,178,655,229,459,1008,272
1500000US131210105111,131210105111,"Block Group 1, Census Tract 105.11, Fulton County, Georgia",1883,1004,307,362,94,879,284,423,74,591,785,168
1500000US131210105112,131210105112,"Block Group 2, Census Tract 105.11, Fulton County, Georgia",5839,2598,875,677,42,3241,1174,913,225,2049,1590,267
1500000US131210105113,131210105113,"Block Group 3, Census Tract 105.11, Fulton County, Georgia",611,263,44,72,64,348,82,122,58,126,194,122
1500000US131210105121,131210105121,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",3387,1392,550,156,0,1995,994,240,0,1544,396,0
1500000US131210105122,131210105122,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",1042,401,134,146,10,641,84,308,67,218,454,77
1500000US131210105123,131210105123,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",2220,933,314,274,57,1287,501,225,109,815,499,166
1500000US131210105131,131210105131,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",4628,2126,954,569,28,2502,940,824,244,1894,1393,272
1500000US131210105132,131210105132,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",3191,1301,526,276,67,1890,620,727,98,1146,1003,165
1500000US131210105133,131210105133,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",5218,2392,959,719,167,2826,802,1135,152,1761,1854,319
1500000US131210105141,131210105141,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",4227,1863,473,441,81,2364,862,779,288,1335,1220,369
1500000US131210105142,131210105142,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",4389,2094,537,868,154,2295,638,980,147,1175,1848,301
1500000US131210105143,131210105143,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",3189,949,209,365,133,2240,867,390,202,1076,755,335
1500000US131210105151,131210105151,"Block Group 1, Census Tract 105.15, Fulton County, Georgia",4809,1979,703,545,172,2830,822,771,552,1525,1316,724
1500000US131210105161,131210105161,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",2719,1191,344,508,137,1528,533,501,202,877,1009,339
1500000US131210105162,131210105162,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",3837,1907,726,460,73,1930,728,748,143,1454,1208,216
1500000US131210105163,131210105163,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",2377,897,174,289,57,1480,376,356,54,550,645,111
1500000US131210106011,131210106011,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",1242,687,154,346,29,555,202,220,37,356,566,66
1500000US131210106012,131210106012,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",1078,474,25,165,56,604,309,85,40,334,250,96
1500000US131210106013,131210106013,"Block Group 3, Census Tract 106.01, Fulton County, Georgia",486,184,34,82,21,302,78,94,66,112,176,87
1500000US131210106014,131210106014,"Block Group 4, Census Tract 106.01, Fulton County, Georgia",781,360,48,214,41,421,119,188,20,167,402,61
1500000US131210106031,131210106031,"Block Group 1, Census Tract 106.03, Fulton County, Georgia",833,438,124,26,42,395,178,102,0,302,128,42
1500000US131210106032,131210106032,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",2224,1023,293,348,68,1201,619,264,101,912,612,169
1500000US131210106033,131210106033,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",752,299,105,10,0,453,187,81,0,292,91,0
1500000US131210106041,131210106041,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",639,369,173,181,0,270,190,33,34,363,214,34
1500000US131210106042,131210106042,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",223,139,51,46,0,84,16,47,0,67,93,0
1500000US131210106043,131210106043,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",1901,795,228,253,74,1106,420,252,155,648,505,229
1500000US131210108001,131210108001,"Block Group 1, Census Tract 108, Fulton County, Georgia",537,237,75,70,32,300,94,31,63,169,101,95
1500000US131210108002,131210108002,"Block Group 2, Census Tract 108, Fulton County, Georgia",1007,391,130,232,0,616,142,178,16,272,410,16
1500000US131210108003,131210108003,"Block Group 3, Census Tract 108, Fulton County, Georgia",2013,1191,387,441,68,822,316,304,47,703,745,115
1500000US131210108004,131210108004,"Block Group 4, Census Tract 108, Fulton County, Georgia",1428,513,78,117,30,915,363,225,33,441,342,63
1500000US131210108005,131210108005,"Block Group 5, Census Tract 108, Fulton County, Georgia",355,217,31,186,0,138,28,96,14,59,282,14
1500000US131210108006,131210108006,"Block Group 6, Census Tract 108, Fulton County, Georgia",1309,781,320,199,132,528,186,229,84,506,428,216
1500000US131210110001,131210110001,"Block Group 1, Census Tract 110, Fulton County, Georgia",682,264,104,69,48,418,89,92,83,193,161,131
1500000US131210110002,131210110002,"Block Group 2, Census Tract 110, Fulton County, Georgia",1076,539,74,39,25,537,177,154,43,251,193,68
1500000US131210110003,131210110003,"Block Group 3, Census Tract 110, Fulton County, Georgia",931,508,181,140,40,423,111,185,64,292,325,104
1500000US131210110004,131210110004,"Block Group 4, Census Tract 110, Fulton County, Georgia",408,328,156,118,12,80,8,59,13,164,177,25
1500000US131210111001,131210111001,"Block Group 1, Census Tract 111, Fulton County, Georgia",658,335,54,223,46,323,76,152,48,130,375,94
1500000US131210111002,131210111002,"Block Group 2, Census Tract 111, Fulton County, Georgia",1100,662,162,368,51,438,65,220,56,227,588,107
1500000US131210111003,131210111003,"Block Group 3, Census Tract 111, Fulton County, Georgia",551,229,35,160,18,322,110,170,42,145,330,60
1500000US131210112011,131210112011,"Block Group 1, Census Tract 112.01, Fulton County, Georgia",1422,525,224,100,14,897,440,293,70,664,393,84
1500000US131210112012,131210112012,"Block Group 2, Census Tract 112.01, Fulton County, Georgia",1286,550,169,147,82,736,278,204,13,447,351,95
1500000US131210112013,131210112013,"Block Group 3, Census Tract 112.01, Fulton County, Georgia",1458,729,368,179,71,729,273,166,81,641,345,152
1500000US131210112021,131210112021,"Block Group 1, Census Tract 112.02, Fulton County, Georgia",388,186,37,129,0,202,70,63,41,107,192,41
1500000US131210112022,131210112022,"Block Group 2, Census Tract 112.02, Fulton County, Georgia",568,260,28,166,21,308,45,100,64,73,266,85
1500000US131210112023,131210112023,"Block Group 3, Census Tract 112.02, Fulton County, Georgia",1052,583,229,181,26,469,195,157,12,424,338,38
1500000US131210112024,131210112024,"Block Group 4, Census Tract 112.02, Fulton County, Georgia",698,368,121,139,18,330,129,145,8,250,284,26
1500000US131210112025,131210112025,"Block Group 5, Census Tract 112.02, Fulton County, Georgia",1465,770,312,167,48,695,135,281,59,447,448,107
1500000US131210112026,131210112026,"Block Group 6, Census Tract 112.02, Fulton County, Georgia",699,337,67,51,64,362,147,99,45,214,150,109
1500000US131210113011,131210113011,"Block Group 1, Census Tract 113.01, Fulton County, Georgia",733,200,44,49,68,533,125,248,104,169,297,172
1500000US131210113012,131210113012,"Block Group 2, Census Tract 113.01, Fulton County, Georgia",512,195,65,89,20,317,157,106,54,222,195,74
1500000US131210113013,131210113013,"Block Group 3, Census Tract 113.01, Fulton County, Georgia",296,143,0,62,46,153,76,31,46,76,93,92
1500000US131210113014,131210113014,"Block Group 4, Census Tract 113.01, Fulton County, Georgia",1242,660,234,279,40,582,167,257,79,401,536,119
1500000US131210113015,131210113015,"Block Group 5, Census Tract 113.01, Fulton County, Georgia",701,321,66,121,51,380,76,109,94,142,230,145
1500000US131210113016,131210113016,"Block Group 6, Census Tract 113.01, Fulton County, Georgia",985,503,209,157,87,482,184,116,69,393,273,156
1500000US131210113031,131210113031,"Block Group 1, Census Tract 113.03, Fulton County, Georgia",3749,1652,566,487,243,2097,978,598,225,1544,1085,468
1500000US131210113032,131210113032,"Block Group 2, Census Tract 113.03, Fulton County, Georgia",1139,636,100,170,56,503,188,137,85,288,307,141
1500000US131210113033,131210113033,"Block Group 3, Census Tract 113.03, Fulton County, Georgia",500,342,80,161,32,158,53,67,23,133,228,55
1500000US131210113034,131210113034,"Block Group 4, Census Tract 113.03, Fulton County, Georgia",613,281,60,32,36,332,147,17,23,207,49,59
1500000US131210113035,131210113035,"Block Group 5, Census Tract 113.03, Fulton County, Georgia",3109,1407,588,469,65,1702,377,534,148,965,1003,213
1500000US131210113051,131210113051,"Block Group 1, Census Tract 113.05, Fulton County, Georgia",1129,534,177,240,32,595,168,144,55,345,384,87
1500000US131210113052,131210113052,"Block Group 2, Census Tract 113.05, Fulton County, Georgia",2369,953,507,204,34,1416,551,272,58,1058,476,92
1500000US131210113053,131210113053,"Block Group 3, Census Tract 113.05, Fulton County, Georgia",1645,792,206,259,53,853,331,247,27,537,506,80
1500000US131210113061,131210113061,"Block Group 1, Census Tract 113.06, Fulton County, Georgia",1307,695,291,170,16,612,292,168,25,583,338,41
1500000US131210113062,131210113062,"Block Group 2, Census Tract 113.06, Fulton County, Georgia",1129,534,54,197,106,595,153,253,87,207,450,193
1500000US131210114051,131210114051,"Block Group 1, Census Tract 114.05, Fulton County, Georgia",1771,755,341,218,134,1016,334,347,135,675,565,269
1500000US131210114052,131210114052,"Block Group 2, Census Tract 114.05, Fulton County, Georgia",1036,559,112,195,57,477,127,254,26,239,449,83
1500000US131210114053,131210114053,"Block Group 3, Census Tract 114.05, Fulton County, Georgia",2344,1586,757,500,130,758,226,305,85,983,805,215
1500000US131210114054,131210114054,"Block Group 4, Census Tract 114.05, Fulton County, Georgia",2735,1517,660,444,9,1218,574,119,70,1234,563,79
1500000US131210114101,131210114101,"Block Group 1, Census Tract 114.10, Fulton County, Georgia",2514,1289,307,554,157,1225,238,345,243,545,899,400
1500000US131210114102,131210114102,"Block Group 2, Census Tract 114.10, Fulton County, Georgia",2106,881,115,388,194,1225,262,529,275,377,917,469
1500000US131210114103,131210114103,"Block Group 3, Census Tract 114.10, Fulton County, Georgia",2076,983,79,564,156,1093,247,428,175,326,992,331
1500000US131210114111,131210114111,"Block Group 1, Census Tract 114.11, Fulton County, Georgia",2605,1284,310,476,189,1321,390,451,138,700,927,327
1500000US131210114112,131210114112,"Block Group 2, Census Tract 114.11, Fulton County, Georgia",765,341,76,70,151,424,65,169,146,141,239,297
1500000US131210114113,131210114113,"Block Group 3, Census Tract 114.11, Fulton County, Georgia",2666,1483,814,297,32,1183,547,370,16,1361,667,48
1500000US131210114114,131210114114,"Block Group 4, Census Tract 114.11, Fulton County, Georgia",1001,578,75,177,177,423,31,141,130,106,318,307
1500000US131210114115,131210114115,"Block Group 5, Census Tract 114.11, Fulton County, Georgia",1359,505,56,198,105,854,378,306,42,434,504,147
1500000US131210114121,131210114121,"Block Group 1, Census Tract 114.12, Fulton County, Georgia",4063,2074,635,755,186,1989,646,803,193,1281,1558,379
1500000US131210114122,131210114122,"Block Group 2, Census Tract 114.12, Fulton County, Georgia",1924,817,241,361,26,1107,371,431,46,612,792,72
1500000US131210114123,131210114123,"Block Group 3, Census Tract 114.12, Fulton County, Georgia",3327,1660,620,544,27,1667,479,607,97,1099,1151,124
1500000US131210114141,131210114141,"Block Group 1, Census Tract 114.14, Fulton County, Georgia",2174,1385,676,250,0,789,442,166,23,1118,416,23
1500000US131210114142,131210114142,"Block Group 2, Census Tract 114.14, Fulton County, Georgia",1251,690,226,164,33,561,175,178,16,401,342,49
1500000US131210114143,131210114143,"Block Group 3, Census Tract 114.14, Fulton County, Georgia",1970,976,88,431,157,994,183,506,82,271,937,239
1500000US131210114144,131210114144,"Block Group 4, Census Tract 114.14, Fulton County, Georgia",2148,1030,460,286,54,1118,472,410,59,932,696,113
1500000US131210114161,131210114161,"Block Group 1, Census Tract 114.16, Fulton County, Georgia",1984,1082,191,489,190,902,194,412,111,385,901,301
1500000US131210114162,131210114162,"Block Group 2, Census Tract 114.16, Fulton County, Georgia",2187,1071,219,333,140,1116,224,435,222,443,768,362
1500000US131210114163,131210114163,"Block Group 3, Census Tract 114.16, Fulton County, Georgia",1085,469,27,230,78,616,134,216,114,161,446,192
1500000US131210114171,131210114171,"Block Group 1, Census Tract 114.17, Fulton County, Georgia",1021,508,67,232,120,513,96,139,210,163,371,330
1500000US131210114172,131210114172,"Block Group 2, Census Tract 114.17, Fulton County, Georgia",1527,624,63,166,324,903,139,273,371,202,439,695
1500000US131210114173,131210114173,"Block Group 3, Census Tract 114.17, Fulton County, Georgia",1639,673,271,179,58,966,279,294,153,550,473,211
1500000US131210114174,131210114174,"Block Group 4, Census Tract 114.17, Fulton County, Georgia",609,293,73,113,32,316,80,89,95,153,202,127
1500000US131210114181,131210114181,"Block Group 1, Census Tract 114.18, Fulton County, Georgia",854,472,75,208,49,382,115,197,23,190,405,72
1500000US131210114182,131210114182,"Block Group 2, Census Tract 114.18, Fulton County, Georgia",511,223,68,75,30,288,16,252,0,84,327,30
1500000US131210114183,131210114183,"Block Group 3, Census Tract 114.18, Fulton County, Georgia",1134,524,72,231,91,610,75,213,86,147,444,177
1500000US131210114184,131210114184,"Block Group 4, Census Tract 114.18, Fulton County, Georgia",3810,1952,344,732,366,1858,380,745,435,724,1477,801
1500000US131210114191,131210114191,"Block Group 1, Census Tract 114.19, Fulton County, Georgia",1484,713,149,280,116,771,187,203,160,336,483,276
1500000US131210114192,131210114192,"Block Group 2, Census Tract 114.19, Fulton County, Georgia",1919,872,66,439,195,1047,89,631,145,155,1070,340
1500000US131210114193,131210114193,"Block Group 3, Census Tract 114.19, Fulton County, Georgia",2235,1047,177,372,197,1188,246,442,318,423,814,515
1500000US131210114201,131210114201,"Block Group 1, Census Tract 114.20, Fulton County, Georgia",1576,842,478,209,0,734,314,185,14,792,394,14
1500000US131210114202,131210114202,"Block Group 2, Census Tract 114.20, Fulton County, Georgia",3989,2402,922,565,23,1587,501,370,12,1423,935,35
1500000US131210114203,131210114203,"Block Group 3, Census Tract 114.20, Fulton County, Georgia",2261,1252,536,287,9,1009,398,235,31,934,522,40
1500000US131210114211,131210114211,"Block Group 1, Census Tract 114.21, Fulton County, Georgia",2274,1074,483,310,77,1200,419,475,68,902,785,145
1500000US131210114212,131210114212,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",1569,852,288,213,0,717,329,175,27,617,388,27
1500000US131210114221,131210114221,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",3156,1556,461,481,138,1600,484,581,242,945,1062,380
1500000US131210114222,131210114222,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",1043,482,48,246,51,561,74,329,67,122,575,118
1500000US131210114231,131210114231,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",1110,597,120,216,51,513,173,235,42,293,451,93
1500000US131210114232,131210114232,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",1495,793,137,319,113,702,186,326,103,323,645,216
1500000US131210114233,131210114233,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",1427,764,109,352,48,663,99,325,87,208,677,135
1500000US131210114234,131210114234,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",962,527,182,103,47,435,165,94,40,347,197,87
1500000US131210114241,131210114241,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",3680,1982,387,712,286,1698,263,828,192,650,1540,478
1500000US131210114242,131210114242,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",1995,939,342,335,116,1056,333,388,217,675,723,333
1500000US131210114251,131210114251,"Block Group 1, Census Tract 114.25, Fulton County, Georgia",2279,897,112,521,133,1382,212,543,61,324,1064,194
1500000US131210114252,131210114252,"Block Group 2, Census Tract 114.25, Fulton County, Georgia",3037,1406,247,608,162,1631,302,727,146,549,1335,308
1500000US131210114253,131210114253,"Block Group 3, Census Tract 114.25, Fulton County, Georgia",1922,964,222,457,112,958,83,450,86,305,907,198
1500000US131210114261,131210114261,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",2555,1313,251,430,68,1242,328,580,82,579,1010,150
1500000US131210114271,131210114271,"Block Group 1, Census Tract 114.27, Fulton County, Georgia",2468,1055,317,374,29,1413,382,376,162,699,750,191
1500000US131210114272,131210114272,"Block Group 2, Census Tract 114.27, Fulton County, Georgia",3025,1383,371,587,40,1642,472,566,217,843,1153,257
1500000US131210114273,131210114273,"Block Group 3, Census Tract 114.27, Fulton County, Georgia",2309,1098,153,535,212,1211,206,595,225,359,1130,437
1500000US131210115031,131210115031,"Block Group 1, Census Tract 115.03, Fulton County, Georgia",2036,972,129,529,33,1064,225,460,46,354,989,79
1500000US131210115032,131210115032,"Block Group 2, Census Tract 115.03, Fulton County, Georgia",2095,1058,193,390,152,1037,137,442,139,330,832,291
1500000US131210115033,131210115033,"Block Group 3, Census Tract 115.03, Fulton County, Georgia",5914,2690,300,1334,233,3224,660,1108,290,960,2442,523
1500000US131210115041,131210115041,"Block Group 1, Census Tract 115.04, Fulton County, Georgia",3411,1855,401,692,161,1556,376,770,144,777,1462,305
1500000US131210115042,131210115042,"Block Group 2, Census Tract 115.04, Fulton County, Georgia",2225,1276,177,514,87,949,156,437,85,333,951,172
1500000US131210115043,131210115043,"Block Group 3, Census Tract 115.04, Fulton County, Georgia",4255,2063,236,848,225,2192,352,920,203,588,1768,428
1500000US131210115044,131210115044,"Block Group 4, Census Tract 115.04, Fulton County, Georgia",2930,1568,187,686,155,1362,120,634,160,307,1320,315
1500000US131210115051,131210115051,"Block Group 1, Census Tract 115.05, Fulton County, Georgia",2664,1353,200,562,107,1311,201,542,107,401,1104,214
1500000US131210115052,131210115052,"Block Group 2, Census Tract 115.05, Fulton County, Georgia",1967,827,33,504,88,1140,232,481,148,265,985,236
1500000US131210115061,131210115061,"Block Group 1, Census Tract 115.06, Fulton County, Georgia",1953,1063,82,568,74,890,109,428,139,191,996,213
1500000US131210115062,131210115062,"Block Group 2, Census Tract 115.06, Fulton County, Georgia",2790,1224,164,573,170,1566,214,608,262,378,1181,432
1500000US131210115063,131210115063,"Block Group 3, Census Tract 115.06, Fulton County, Georgia",1594,874,212,339,120,720,179,360,71,391,699,191
1500000US131210116101,131210116101,"Block Group 1, Census Tract 116.10, Fulton County, Georgia",2822,1411,274,545,189,1411,216,545,138,490,1090,327
1500000US131210116102,131210116102,"Block Group 2, Census Tract 116.10, Fulton County, Georgia",3028,1710,526,585,88,1318,309,553,112,835,1138,200
1500000US131210116111,131210116111,"Block Group 1, Census Tract 116.11, Fulton County, Georgia",2665,1182,509,274,88,1483,585,434,242,1094,708,330
1500000US131210116112,131210116112,"Block Group 2, Census Tract 116.11, Fulton County, Georgia",1395,628,55,238,97,767,121,262,188,176,500,285
1500000US131210116113,131210116113,"Block Group 3, Census Tract 116.11, Fulton County, Georgia",3137,1683,836,375,278,1454,389,306,280,1225,681,558
1500000US131210116121,131210116121,"Block Group 1, Census Tract 116.12, Fulton County, Georgia",2534,1230,149,544,212,1304,82,589,280,231,1133,492
1500000US131210116122,131210116122,"Block Group 2, Census Tract 116.12, Fulton County, Georgia",847,352,54,80,163,495,73,139,209,127,219,372
1500000US131210116131,131210116131,"Block Group 1, Census Tract 116.13, Fulton County, Georgia",3677,1656,500,633,126,2021,713,758,72,1213,1391,198
1500000US131210116132,131210116132,"Block Group 2, Census Tract 116.13, Fulton County, Georgia",3242,1671,434,596,88,1571,474,652,73,908,1248,161
1500000US131210116141,131210116141,"Block Group 1, Census Tract 116.14, Fulton County, Georgia",2896,1338,538,405,63,1558,659,454,105,1197,859,168
1500000US131210116142,131210116142,"Block Group 2, Census Tract 116.14, Fulton County, Georgia",5129,2411,859,572,187,2718,1121,820,97,1980,1392,284
1500000US131210116143,131210116143,"Block Group 3, Census Tract 116.14, Fulton County, Georgia",6452,3295,993,1127,243,3157,1279,678,400,2272,1805,643
1500000US131210116151,131210116151,"Block Group 1, Census Tract 116.15, Fulton County, Georgia",3881,1626,162,818,201,2255,396,809,227,558,1627,428
1500000US131210116152,131210116152,"Block Group 2, Census Tract 116.15, Fulton County, Georgia",2023,975,142,618,53,1048,165,450,57,307,1068,110
1500000US131210116153,131210116153,"Block Group 3, Census Tract 116.15, Fulton County, Georgia",4074,2048,399,774,102,2026,533,728,335,932,1502,437
1500000US131210116161,131210116161,"Block Group 1, Census Tract 116.16, Fulton County, Georgia",2068,1030,386,420,33,1038,392,353,85,778,773,118
1500000US131210116162,131210116162,"Block Group 2, Census Tract 116.16, Fulton County, Georgia",1696,905,399,263,0,791,213,378,25,612,641,25
1500000US131210116163,131210116163,"Block Group 3, Census Tract 116.16, Fulton County, Georgia",1180,448,167,39,32,732,164,362,84,331,401,116
1500000US131210116171,131210116171,"Block Group 1, Census Tract 116.17, Fulton County, Georgia",2625,1305,187,660,70,1320,268,653,96,455,1313,166
1500000US131210116172,131210116172,"Block Group 2, Census Tract 116.17, Fulton County, Georgia",2447,1194,303,351,259,1253,254,402,352,557,753,611
1500000US131210116173,131210116173,"Block Group 3, Census Tract 116.17, Fulton County, Georgia",2606,1340,376,643,59,1266,277,604,27,653,1247,86
1500000US131210116181,131210116181,"Block Group 1, Census Tract 116.18, Fulton County, Georgia",4426,2231,567,794,45,2195,598,831,172,1165,1625,217
1500000US131210116191,131210116191,"Block Group 1, Census Tract 116.19, Fulton County, Georgia",2791,1605,633,207,0,1186,711,62,50,1344,269,50
1500000US131210116192,131210116192,"Block Group 2, Census Tract 116.19, Fulton County, Georgia",2382,1219,538,338,30,1163,369,466,31,907,804,61
1500000US131210116193,131210116193,"Block Group 3, Census Tract 116.19, Fulton County, Georgia",3221,1416,390,566,103,1805,436,524,95,826,1090,198
1500000US131210116201,131210116201,"Block Group 1, Census Tract 116.20, Fulton County, Georgia",3201,1635,338,504,109,1566,409,432,117,747,936,226
1500000US131210116202,131210116202,"Block Group 2, Census Tract 116.20, Fulton County, Georgia",4329,2418,571,928,108,1911,308,1041,82,879,1969,190
1500000US131210116203,131210116203,"Block Group 3, Census Tract 116.20, Fulton County, Georgia",3104,1674,590,616,85,1430,429,482,173,1019,1098,258
1500000US131210116211,131210116211,"Block Group 1, Census Tract 116.21, Fulton County, Georgia",828,458,265,75,0,370,148,46,104,413,121,104
1500000US131210116212,131210116212,"Block Group 2, Census Tract 116.21, Fulton County, Georgia",2359,1139,221,550,107,1220,268,430,130,489,980,237
1500000US131210116213,131210116213,"Block Group 3, Census Tract 116.21, Fulton County, Georgia",4031,2140,323,869,47,1891,267,1040,49,590,1909,96
1500000US131210116221,131210116221,"Block Group 1, Census Tract 116.22, Fulton County, Georgia",3922,1858,419,838,30,2064,457,899,61,876,1737,91
1500000US131210116222,131210116222,"Block Group 2, Census Tract 116.22, Fulton County, Georgia",3196,1657,174,725,232,1539,212,762,140,386,1487,372
1500000US131210116223,131210116223,"Block Group 3, Census Tract 116.22, Fulton County, Georgia",2896,1395,311,731,53,1501,304,549,95,615,1280,148
1500000US131210116231,131210116231,"Block Group 1, Census Tract 116.23, Fulton County, Georgia",3451,1905,738,703,0,1546,380,688,67,1118,1391,67
1500000US131210116232,131210116232,"Block Group 2, Census Tract 116.23, Fulton County, Georgia",4570,2270,350,1018,241,2300,568,982,263,918,2000,504
1500000US131210116233,131210116233,"Block Group 3, Census Tract 116.23, Fulton County, Georgia",1035,412,88,203,23,623,82,236,95,170,439,118
1500000US131210116234,131210116234,"Block Group 4, Census Tract 116.23, Fulton County, Georgia",2945,1403,317,601,52,1542,230,706,64,547,1307,116
1500000US131210116241,131210116241,"Block Group 1, Census Tract 116.24, Fulton County, Georgia",2535,1359,251,590,54,1176,165,719,8,416,1309,62
1500000US131210116242,131210116242,"Block Group 2, Census Tract 116.24, Fulton County, Georgia",1766,840,98,423,16,926,147,401,27,245,824,43
1500000US131210116251,131210116251,"Block Group 1, Census Tract 116.25, Fulton County, Georgia",2646,1105,190,384,105,1541,430,539,134,620,923,239
1500000US131210116252,131210116252,"Block Group 2, Census Tract 116.25, Fulton County, Georgia",2011,1032,222,466,14,979,239,397,134,461,863,148
1500000US131210116253,131210116253,"Block Group 3, Census Tract 116.25, Fulton County, Georgia",2937,1461,312,629,28,1476,231,656,151,543,1285,179
1500000US131210116261,131210116261,"Block Group 1, Census Tract 116.26, Fulton County, Georgia",5100,2437,451,1013,29,2663,526,1005,174,977,2018,203
1500000US131210116262,131210116262,"Block Group 2, Census Tract 116.26, Fulton County, Georgia",4199,2072,585,731,72,2127,705,703,94,1290,1434,166
1500000US131210118001,131210118001,"Block Group 1, Census Tract 118, Fulton County, Georgia",290,182,106,76,0,108,76,0,22,182,76,22
1500000US131210118002,131210118002,"Block Group 2, Census Tract 118, Fulton County, Georgia",1894,779,487,148,23,1115,811,120,48,1298,268,71
1500000US131210118003,131210118003,"Block Group 3, Census Tract 118, Fulton County, Georgia",708,348,231,63,17,360,235,26,0,466,89,17
1500000US131210119001,131210119001,"Block Group 1, Census Tract 119, Fulton County, Georgia",1174,599,278,219,17,575,309,131,86,587,350,103
1500000US131210119002,131210119002,"Block Group 2, Census Tract 119, Fulton County, Georgia",1992,1113,771,188,112,879,641,107,131,1412,295,243
1500000US131210120001,131210120001,"Block Group 1, Census Tract 120, Fulton County, Georgia",1383,736,280,353,10,647,295,202,25,575,555,35
1500000US131210120002,131210120002,"Block Group 2, Census Tract 120, Fulton County, Georgia",1386,681,278,231,59,705,241,257,69,519,488,128
1500000US131210123001,131210123001,"Block Group 1, Census Tract 123, Fulton County, Georgia",974,594,265,245,44,380,70,264,22,335,509,66
1500000US131210123002,131210123002,"Block Group 2, Census Tract 123, Fulton County, Georgia",834,425,145,134,27,409,151,120,95,296,254,122
1500000US131210123003,131210123003,"Block Group 3, Census Tract 123, Fulton County, Georgia",656,319,99,139,8,337,147,127,16,246,266,24
